2021-02-16 09:02:00,135.49000549316406,135.8800048828125,135.3699951171875,135.77999877929688,3617551,0,0
2021-02-16 11:02:00,133.49000549316406,133.52999877929688,133.41000366210938,133.4250030517578,178332,0,0
2021-02-16 14:02:00,133.11000061035156,133.19000244140625,133.10000610351562,133.13999938964844,125798,0,0
2021-02-17 09:02:00,131.5299072265625,131.61000061035156,131.42999267578125,131.44000244140625,265516,0,0
2021-02-17 12:02:00,130.17149353027344,130.25,130.1699981689453,130.2449951171875,177347,0,0
2021-02-17 14:02:00,130.54080200195312,130.55999755859375,130.4499969482422,130.46499633789062,110106,0,0
2021-02-18 10:02:00,128.9185028076172,128.92999267578125,128.67999267578125,128.73399353027344,411434,0,0
2021-02-18 12:02:00,128.35000610351562,128.41000366210938,128.34629821777344,128.39590454101562,141127,0,0
2021-02-18 14:02:00,128.7050018310547,128.72000122070312,128.66000366210938,128.71749877929688,113076,0,0
2021-02-22 10:02:00,127.26000213623047,127.31999969482422,127.08999633789062,127.15499877929688,675682,0,0
2021-02-22 12:02:00,127.08499908447266,127.13999938964844,127.01000213623047,127.01499938964844,141792,0,0
2021-02-22 14:02:00,127.30999755859375,127.30999755859375,127.26000213623047,127.2699966430664,105391,0,0
2021-02-23 10:02:00,123.26000213623047,123.40989685058594,123.125,123.38999938964844,275212,0,0
2021-02-23 13:02:00,121.9800033569336,122.44999694824219,121.9800033569336,122.41999816894531,311227,0,0
2021-02-23 15:02:00,126.45999908447266,126.48999786376953,126.36000061035156,126.41000366210938,237464,0,0
2021-02-24 11:02:00,124.36000061035156,124.36000061035156,124.0801010131836,124.08999633789062,280527,0,0
2021-02-24 13:02:00,124.20999908447266,124.23999786376953,124.08000183105469,124.19999694824219,205046,0,0
2021-02-24 15:02:00,125.03009796142578,125.11000061035156,124.98999786376953,125.11000061035156,262217,0,0
2021-02-25 11:02:00,124.18930053710938,124.20999908447266,123.9000015258789,123.93930053710938,266738,0,0
2021-02-25 13:02:00,121.8499984741211,122.01000213623047,121.77999877929688,122.00499725341797,224287,0,0
2021-02-25 15:02:00,121.68499755859375,121.9000015258789,121.5,121.5999984741211,737539,0,0
2021-02-26 11:02:00,124.3759994506836,124.43000030517578,124.30000305175781,124.30999755859375,187758,0,0
2021-02-26 13:02:00,123.12999725341797,123.30000305175781,123.11080169677734,123.2300033569336,421272,0,0
2021-03-01 09:03:00,123.83999633789062,123.8584976196289,123.76000213623047,123.76000213623047,840578,0,0
2021-03-01 12:03:00,126.54000091552734,126.61000061035156,126.48999786376953,126.57080078125,171791,0,0
2021-03-01 14:03:00,127.12999725341797,127.22000122070312,127.12999725341797,127.1500015258789,340436,0,0
2021-03-02 10:03:00,126.91000366210938,126.9800033569336,126.72000122070312,126.83000183105469,329255,0,0
2021-03-02 12:03:00,126.20999908447266,126.25,126.0999984741211,126.11000061035156,189860,0,0
2021-03-02 14:03:00,125.72920227050781,125.7699966430664,125.69000244140625,125.73999786376953,142225,0,0
2021-03-03 10:03:00,123.29000091552734,123.5,123.1500015258789,123.5,359544,0,0
2021-03-03 10:03:00,123.48999786376953,123.63999938964844,123.44000244140625,123.58999633789062,321453,0,0
2021-03-03 10:03:00,123.58000183105469,123.58999633789062,123.36000061035156,123.5707015991211,405581,0,0
2021-03-03 10:03:00,123.57929992675781,123.88970184326172,123.4800033569336,123.83499908447266,434898,0,0
2021-03-03 10:03:00,123.83499908447266,123.93000030517578,123.7699966430664,123.87999725341797,250527,0,0
2021-03-03 10:03:00,123.87999725341797,123.9000015258789,123.72000122070312,123.74819946289062,317993,0,0
2021-03-03 10:03:00,123.73999786376953,123.73999786376953,123.58000183105469,123.5988998413086,330986,0,0
2021-03-03 10:03:00,123.58000183105469,123.79000091552734,123.58000183105469,123.70999908447266,228642,0,0
2021-03-03 10:03:00,123.70999908447266,123.7300033569336,123.47000122070312,123.59140014648438,329782,0,0
2021-03-03 10:03:00,123.58999633789062,123.63999938964844,123.45999908447266,123.5199966430664,243196,0,0
2021-03-03 10:03:00,123.5199966430664,123.81999969482422,123.45999908447266,123.81999969482422,286798,0,0
2021-03-03 10:03:00,123.80000305175781,124.05000305175781,123.77010345458984,123.97000122070312,422016,0,0
2021-03-03 10:03:00,123.9749984741211,124.16000366210938,123.93000030517578,124.04000091552734,347251,0,0
2021-03-03 10:03:00,124.05999755859375,124.1395034790039,123.94999694824219,124.0,258731,0,0
2021-03-03 10:03:00,124.0000991821289,124.10970306396484,123.94999694824219,124.05000305175781,229736,0,0
2021-03-03 10:03:00,124.04499816894531,124.16999816894531,124.02999877929688,124.12000274658203,211875,0,0
2021-03-03 10:03:00,124.12999725341797,124.18000030517578,123.97010040283203,124.1707992553711,265695,0,0
2021-03-03 10:03:00,124.16999816894531,124.30989837646484,124.11000061035156,124.26930236816406,302452,0,0
2021-03-03 10:03:00,124.26000213623047,124.26000213623047,124.06500244140625,124.0999984741211,329392,0,0
2021-03-03 10:03:00,124.10079956054688,124.1449966430664,124.0,124.05999755859375,246553,0,0
2021-03-03 10:03:00,124.05999755859375,124.08999633789062,123.9000015258789,123.9800033569336,222729,0,0
2021-03-03 10:03:00,123.98999786376953,124.13999938964844,123.80000305175781,123.81999969482422,319531,0,0
2021-03-03 10:03:00,123.80999755859375,123.89009857177734,123.77999877929688,123.83000183105469,229901,0,0
2021-03-03 10:03:00,123.83000183105469,123.93000030517578,123.66999816894531,123.93000030517578,317777,0,0
2021-03-03 10:03:00,123.92990112304688,124.4800033569336,123.91000366210938,124.44999694824219,434237,0,0
2021-03-03 10:03:00,124.45890045166016,124.53500366210938,124.43000030517578,124.53500366210938,334590,0,0
2021-03-03 10:03:00,124.53009796142578,124.55000305175781,124.3499984741211,124.36070251464844,305039,0,0
2021-03-03 10:03:00,124.36009979248047,124.43000030517578,124.30989837646484,124.35990142822266,254117,0,0
2021-03-03 10:03:00,124.36000061035156,124.49500274658203,124.30000305175781,124.37000274658203,241413,0,0
2021-03-03 10:03:00,124.36000061035156,124.51000213623047,124.2300033569336,124.37000274658203,271145,0,0
2021-03-03 10:03:00,124.37000274658203,124.49500274658203,124.30999755859375,124.41999816894531,251091,0,0
2021-03-03 10:03:00,124.44000244140625,124.47000122070312,124.29000091552734,124.30000305175781,165242,0,0
2021-03-03 10:03:00,124.30500030517578,124.33000183105469,124.15499877929688,124.2300033569336,166329,0,0
2021-03-03 10:03:00,124.22000122070312,124.3499984741211,124.12999725341797,124.16000366210938,218188,0,0
2021-03-03 10:03:00,124.16439819335938,124.33000183105469,124.16439819335938,124.19950103759766,147615,0,0
2021-03-03 10:03:00,124.19000244140625,124.2699966430664,124.02999877929688,124.24700164794922,251703,0,0
2021-03-03 10:03:00,124.25,124.69999694824219,124.25,124.6500015258789,503247,0,0
2021-03-03 10:03:00,124.63999938964844,124.69999694824219,124.55999755859375,124.63240051269531,243972,0,0
2021-03-03 11:03:00,124.62999725341797,124.7300033569336,124.5199966430664,124.56999969482422,251634,0,0
2021-03-03 11:03:00,124.56999969482422,124.70999908447266,124.5,124.66999816894531,219051,0,0
2021-03-03 11:03:00,124.66999816894531,124.66999816894531,124.43000030517578,124.47000122070312,244657,0,0
2021-03-03 11:03:00,124.4729995727539,124.68000030517578,124.47000122070312,124.58560180664062,139826,0,0
2021-03-03 11:03:00,124.58499908447266,124.6500015258789,124.48500061035156,124.5103988647461,125724,0,0
2021-03-03 11:03:00,124.51329803466797,124.6500015258789,124.5,124.58499908447266,111686,0,0
2021-03-03 11:03:00,124.58000183105469,124.6780014038086,124.55999755859375,124.61000061035156,162887,0,0
2021-03-03 11:03:00,124.64820098876953,124.64820098876953,124.58499908447266,124.62999725341797,200532,0,0
2021-03-03 11:03:00,124.57009887695312,124.60990142822266,124.5,124.5199966430664,305976,0,0
2021-03-03 11:03:00,124.52999877929688,124.67500305175781,124.43000030517578,124.50499725341797,248846,0,0
2021-03-03 11:03:00,124.5,124.69000244140625,124.47989654541016,124.50990295410156,179827,0,0
2021-03-03 11:03:00,124.5,124.55999755859375,124.43000030517578,124.54000091552734,115855,0,0
2021-03-03 11:03:00,124.53009796142578,124.61000061035156,124.47000122070312,124.47000122070312,137879,0,0
2021-03-03 11:03:00,124.47000122070312,124.56079864501953,124.44999694824219,124.49019622802734,135141,0,0
2021-03-03 11:03:00,124.50499725341797,124.52989959716797,124.26499938964844,124.30970001220703,222592,0,0
2021-03-03 11:03:00,124.30000305175781,124.32499694824219,124.18000030517578,124.27980041503906,213178,0,0
2021-03-03 11:03:00,124.2699966430664,124.55000305175781,124.22000122070312,124.45999908447266,255861,0,0
2021-03-03 11:03:00,124.46610260009766,124.625,124.44999694824219,124.60299682617188,155873,0,0
2021-03-03 11:03:00,124.6050033569336,124.66999816894531,124.58000183105469,124.63999938964844,142389,0,0
2021-03-03 11:03:00,124.63500213623047,124.69000244140625,124.56999969482422,124.62000274658203,154530,0,0
2021-03-03 11:03:00,124.61000061035156,124.66999816894531,124.56999969482422,124.62000274658203,185707,0,0
2021-03-03 11:03:00,124.62000274658203,124.68000030517578,124.58999633789062,124.5999984741211,187532,0,0
2021-03-03 11:03:00,124.5999984741211,124.69000244140625,124.56060028076172,124.68000030517578,153478,0,0
2021-03-03 11:03:00,124.66010284423828,124.66500091552734,124.61000061035156,124.62999725341797,130940,0,0
2021-03-03 11:03:00,124.62000274658203,124.66000366210938,124.55000305175781,124.55999755859375,151187,0,0
2021-03-03 11:03:00,124.55999755859375,124.6500015258789,124.5530014038086,124.62000274658203,103225,0,0
2021-03-03 11:03:00,124.62000274658203,124.66000366210938,124.58999633789062,124.64990234375,150453,0,0
2021-03-03 11:03:00,124.63999938964844,124.70999908447266,124.63500213623047,124.69999694824219,189619,0,0
2021-03-03 11:03:00,124.70500183105469,124.78500366210938,124.6906967163086,124.779296875,182283,0,0
2021-03-03 11:03:00,124.7699966430664,124.86499786376953,124.75,124.77010345458984,209653,0,0
2021-03-03 11:03:00,124.77040100097656,124.86000061035156,124.73999786376953,124.8499984741211,158175,0,0
2021-03-03 11:03:00,124.86000061035156,124.93499755859375,124.80069732666016,124.80069732666016,178428,0,0
2021-03-03 11:03:00,124.80000305175781,124.8499984741211,124.72000122070312,124.75499725341797,157605,0,0
2021-03-03 11:03:00,124.7500991821289,124.81999969482422,124.70999908447266,124.72000122070312,135317,0,0
2021-03-03 11:03:00,124.7249984741211,124.7593994140625,124.63999938964844,124.67500305175781,148561,0,0
2021-03-03 11:03:00,124.67500305175781,124.83000183105469,124.67500305175781,124.76200103759766,139525,0,0
2021-03-03 11:03:00,124.7698974609375,124.78500366210938,124.58000183105469,124.59500122070312,162202,0,0
2021-03-03 11:03:00,124.59500122070312,124.63999938964844,124.4801025390625,124.62999725341797,317667,0,0
2021-03-03 11:03:00,124.62999725341797,124.65499877929688,124.5199966430664,124.55500030517578,119539,0,0
2021-03-03 11:03:00,124.55500030517578,124.61000061035156,124.48999786376953,124.52010345458984,118274,0,0
2021-03-03 11:03:00,124.5199966430664,124.53500366210938,124.43000030517578,124.50080108642578,191486,0,0
2021-03-03 11:03:00,124.5,124.5000991821289,124.30500030517578,124.33000183105469,156262,0,0
2021-03-03 11:03:00,124.33989715576172,124.41000366210938,124.31430053710938,124.37999725341797,166795,0,0
2021-03-03 11:03:00,124.37000274658203,124.41000366210938,124.31500244140625,124.3949966430664,157237,0,0
2021-03-03 11:03:00,124.4000015258789,124.48999786376953,124.33999633789062,124.48999786376953,159896,0,0
